date,image,đường trước nhà,số tầng,số phòng ngủ,chỗ để xe,diện tích,kích thước,hướng nhà,giá,địa chỉ,quận,phường
23/10/2020,/files/properties/2020/10/11/thumbnails/0ban-can-penthouse-370m-2-tang-thanh-xuan-full-noi-that-tren-7-ty.jpg,50.0,2,4,1,370, 10x18m, _,7000.0,"Đường Khuất Duy Tiến, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Nhân Chính

23/10/2020,/files/properties/2019/12/3/thumbnails/05554733-3340-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,6,3,1,128, ---, Đông Nam,11000.0,"Đường Giảng Võ, Phường Kim Mã, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Kim Mã

23/10/2020,/files/properties/2020/2/6/thumbnails/05742380-3213-ban-can-ho-chung-cu-quan-long-bien-chinh-chu.jpg,NULL,6,3,NULL,110, ---, _,1650.0,"Đường Đoàn Khuê, Phường Giang Biên, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Giang Biên

23/10/2020,/files/properties/2020/10/2/thumbnails/0ban-cat-lo-platinum-residences-so-6-nguyen-cong-hoan-108m2-2pn-full-do-gia-chi-4-85-ty.jpg,NULL,16,2,NULL,108, ---, _,4850.0,"Phố Nguyễn Công Hoan, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Ngọc Khánh

23/10/2020,/files/properties/default.jpg,NULL,4,2,NULL,48, ---, _,980.0,"Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Thượng Đình

23/10/2020,/files/properties/default.jpg,NULL,3,1,NULL,45, ---, _,1180.0,"Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa

23/10/2020,/files/properties/2020/10/4/thumbnails/07056159-0216-ban-can-ho-chung-cu-quan-dong-da.jpg,NULL,NULL,1,NULL,25, ---, _,800.0,"Phố Lương Định Của, Phường Kim Liên, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Kim Liên

23/10/2020,/files/properties/2020/10/13/thumbnails/07118872-1405-ban-can-ho-chung-cu-quan-thanh-xuan-gia-re.jpg,NULL,5,3,NULL,70, ---, _,1070.0,"Đường Hoàng Đạo Thành, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Kim Giang

23/10/2020,/files/properties/2020/10/22/thumbnails/07179831-2947-ban-can-ho-chung-cu-ha-noi.jpg,NULL,4,3,NULL,80, ---, _,1450.0,"Phố Nguyễn Quý Đức, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Thanh Xuân Bắc

23/10/2020,/files/properties/2020/2/27/thumbnails/05843550-4710-ban-can-ho-chung-cu-ha-noi.jpg,NULL,4,3,NULL,102, ---, _,2280.0,"Phố Phạm Ngọc Thạch, Phường Kim Liên, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Kim Liên

23/10/2020,/files/properties/default.jpg,NULL,1,2,NULL,75, ---, _,5500.0,"Phố Lương Định Của, Phường Kim Liên, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Kim Liên

23/10/2020,/files/properties/2020/7/27/thumbnails/06627348-3917-ban-can-ho-chung-cu-quan-dong-da-chinh-chu.jpg,NULL,NULL,2,NULL,35, ---, _,1300.0,"Phố Đoàn Thị Điểm, Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Quốc Tử Giám

23/10/2020,/files/properties/default.jpg,NULL,2,2,NULL,50, ---, _,1300.0,"Phố Nguyễn Quý Đức, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Thanh Xuân Bắc

23/10/2020,/files/properties/2020/8/20/thumbnails/06774557-5156-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,NULL,3,NULL,105, ---, _,1850.0,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Thượng

23/10/2020,/files/properties/2020/9/3/thumbnails/0ban-tap-the-vinh-ho-40m2-so-do-chinh-chu-gia-900-trieu.jpg,NULL,NULL,1,NULL,40, ---, _,900.0,"Đường Vĩnh Hồ, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Thịnh Quang

23/10/2020,/files/properties/2020/9/16/thumbnails/06941340-4924-ban-can-ho-chung-cu-quan-hai-ba-trung-gia-re.jpg,NULL,5,2,NULL,58, ---, _,1450.0,"Phố Tạ Quang Bửu, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Bách Khoa

23/10/2020,/files/properties/2020/10/7/thumbnails/07079423-3234-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,NULL,3,NULL,72, ---, _,1400.0,"Phố Lạc Trung, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Thanh Lương

23/10/2020,/files/properties/2020/9/26/thumbnails/07008646-2649-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,3,1,NULL,45, ---, _,1350.0,"Phố Nguyễn Công Trứ, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Đồng Nhân

23/10/2020,/files/properties/2019/10/4/thumbnails/20191004_033748_5213698_0.jpg,NULL,18,2,NULL,107, ---, _,5400.0,"Phố Nguyễn Công Hoan, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Ngọc Khánh

23/10/2020,/files/properties/2020/9/16/thumbnails/06937593-2036-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,NULL,2,NULL,69, ---, _,1200.0,"Đường Đại lộ Thăng Long, Xã An Khánh, Huyện Hoài Đức, Hà Nội",Huyện Hoài Đức,Xã An Khánh

23/10/2020,/files/properties/2020/9/17/thumbnails/06943396-2203-ban-can-ho-chung-cu-quan-ha-dong-chinh-chu.jpg,NULL,NULL,2,NULL,69, ---, _,1200.0,"Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội

23/10/2020,/files/properties/2020/8/27/thumbnails/06820923-3354-ban-can-ho-chung-cu-quan-ha-dong.jpg,6.0,1,1,NULL,66, 6x11m, _,1400.0,"Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội

23/10/2020,/files/properties/2019/9/12/thumbnails/20190912_123322_5076345_0.jpg,NULL,NULL,2,NULL,100, ---, _,1700.0,"Đường Hàm Nghi, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 1

23/10/2020,/files/properties/2020/7/1/thumbnails/06454595-2146-ban-can-ho-chung-cu-quan-hoang-mai-chinh-chu.jpg,3.0,8,2,NULL,48, 30x30m, Đông Nam,660.0,"Đường Giải Phóng, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Tân Mai

23/10/2020,/files/properties/2020/5/20/thumbnails/06191668-3727-ban-can-ho-chung-cu-quan-hoang-mai-gia-re.jpg,3.0,8,2,1,48, 30x30m, Đông Nam,550.0,"Đường Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Tương Mai

23/10/2020,/files/properties/2020/7/11/thumbnails/0mo-ban-truc-tiep-can-ho-b3-nguyen-hong-nguyen-chi-thanh-du-noi-that-ve-o-luon.jpg,3.0,6,2,NULL,48, 30x30m, Đông Nam,660.0,"Đường Nguyễn Chí Thanh, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Ngọc Khánh

23/10/2020,/files/properties/2020/6/23/thumbnails/06405025-2112-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,3.0,8,2,NULL,46, 30x30m, Tây Nam,690.0,"Phố Trần Quốc Hoàn, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Nghĩa Tân

23/10/2020,/files/properties/2020/7/9/thumbnails/06510743-1624-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,3.0,6,2,NULL,48, 30x30m, Đông Nam,650.0,"Đường Đỗ Nhuận, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Xuân Đỉnh

23/10/2020,/files/properties/2020/9/25/thumbnails/0ban-truc-tiep-chung-cu-d3-pham-van-dong-ben-xe-nam-thang-long-1-2-phong-ngu-du-do.jpg,3.0,6,2,1,42, 30x30m, Đông,650.0,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Xuân Đỉnh

23/10/2020,/files/properties/2020/7/13/thumbnails/0mo-ban-truc-tiep-can-ho-ct5-nguyen-dinh-thi-thuy-khue-du-noi-that-1-2-ngu-gia-re.jpg,3.0,6,2,NULL,50, 30x30m, Đông Nam,660.0,"Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Thụy Khuê

23/10/2020,/files/properties/2020/7/17/thumbnails/05845502-5102-ban-can-ho-chung-cu-quan-cau-giay.jpg,3.0,6,2,NULL,48, 30x30m, Tây Nam,650.0,"Đường Nguyễn Phong Sắc, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Nghĩa Đô

23/10/2020,/files/properties/2020/6/25/thumbnails/06420998-5259-ban-can-ho-chung-cu-ha-noi.jpg,3.0,8,2,NULL,48, 30x30m, Đông Nam,650.0,"Đường Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Quan Hoa

23/10/2020,/files/properties/2020/6/11/thumbnails/06324637-5531-ban-can-ho-chung-cu-quan-cau-giay.jpg,3.0,8,2,1,48, 30x30m, Đông Nam,660.0,"Phố Trần Thái Tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng Hậu

23/10/2020,/files/properties/2020/9/24/thumbnails/06994751-4532-ban-can-ho-chung-cu-quan-hai-ba-trung.jpg,3.0,6,2,1,43, 30x30m, Đông,690.0,"Đường Lê Đại Hành, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Lê Đại Hành

23/10/2020,/files/properties/2020/9/14/thumbnails/0mo-ban-truc-tiep-chung-cu-k03-lo-duc-kim-nguu-1-2-phong-ngu-du-noi-that-.jpg,3.0,6,2,1,42, 30x30m, Đông,700.0,"Phố Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Đống Mác

23/10/2020,/files/properties/2020/7/1/thumbnails/06453459-5000-ban-can-ho-chung-cu-quan-dong-da-gia-re.jpg,3.0,8,2,NULL,48, 30x30m, Đông Nam,620.0,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa

23/10/2020,/files/properties/2020/6/25/thumbnails/06420459-0457-ban-can-ho-chung-cu-quan-dong-da.jpg,3.0,8,2,NULL,48, 30x30m, Tây Nam,660.0,"Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Khâm Thiên

23/10/2020,/files/properties/2020/7/13/thumbnails/06536967-3018-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,3.0,8,2,NULL,43, 30x30m, Đông Nam,660.0,"Phố Phạm Ngọc Thạch, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa

23/10/2020,/files/properties/2020/2/28/thumbnails/05847914-3913-ban-can-ho-chung-cu-quan-dong-da.jpg,5.0,5,2,1,30, 200x100m, Đông Nam,600.0,"Phố Kim Hoa, Phường Kim Liên, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Kim Liên

23/10/2020,/files/properties/2019/4/11/thumbnails/20190411_064257_4258194_0.jpg,9.0,5,2,1,50, 500x100m, Đông,1200.0,"Phố Hồng Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Bạch Mai

23/10/2020,/files/properties/2018/9/21/thumbnails/20180921_110839_3497461_0.jpg,6.0,5,2,1,48, 100x200m, Đông,750.0,"Phố Tôn Đức Thắng, Phường Văn Miếu, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Văn Miếu

23/10/2020,/files/properties/2019/1/9/thumbnails/20190109_105957_3940759_0.jpg,50.0,6,2,1,31, 400x100m, Tây,600.0,"Đường Nguyễn Khang, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Yên Hòa

23/10/2020,/files/properties/2019/1/27/thumbnails/20190127_052732_3983343_0.jpg,NULL,8,2,NULL,30, ---, _,800.0,"Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Hàng Bột

23/10/2020,/files/properties/2017/8/1/thumbnails/20170801_023713_2264941_0.jpg,8.0,7,2,1,48, 8x8m, Tây Bắc,950.0,"Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 1

23/10/2020,/files/properties/2020/6/19/thumbnails/06379340-3413-ban-can-ho-chung-cu-quan-tay-ho-chinh-chu.jpg,5.0,6,2,NULL,40, 100x200m, Đông Nam,600.0,"Phố Trích Sài, Phường Bưởi, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Bưởi

23/10/2020,/files/properties/2018/7/3/thumbnails/20180703_112437_3201325_0.jpg,8.0,5,2,1,50, 100x50m, Đông,900.0,"Đường Yên Hòa, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hòa

23/10/2020,/files/properties/2020/9/11/thumbnails/06910078-3848-ban-can-ho-chung-cu-quan-cau-giay-chinh-chu.jpg,5.0,6,2,1,35, 50x30m, Đông,600.0,"Đường Xuân Thủy, Phường Xuân Thủy, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Xuân Thủy

23/10/2020,/files/properties/2020/9/11/thumbnails/06906764-5322-ban-can-ho-chung-cu-ha-noi.jpg,5.0,5,2,1,35, 50x20m, Nam,600.0,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Tân Mai

23/10/2020,/files/properties/2020/5/8/thumbnails/06123606-2827-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,5.0,5,2,1,30, 200x200m, Tây,600.0,"Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Khâm Thiên

23/10/2020,/files/properties/2018/12/17/thumbnails/20181217_035510_3858824_0.jpg,6.0,6,2,1,46, 100x500m, Đông Nam,650.0,"Phố Huế, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Bạch Mai

23/10/2020,/files/properties/2020/9/5/thumbnails/06870101-4416-ban-can-ho-chung-cu-quan-hoang-mai-gia-re.jpg,6.0,5,2,1,33, 50x50m, Tây Bắc,600.0,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Tân Mai

23/10/2020,/files/properties/2017/12/12/thumbnails/20171212_111146_2347189_0.jpg,5.0,5,2,1,45, ---, Tây Bắc,800.0,"Phố Trần Bình, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Mai Dịch

23/10/2020,/files/properties/2019/11/6/thumbnails/0mo-ban-ccmn-giap-nhi-giai-phong-35-50m2-nhan-nha-o-ngay-du-do.jpg,5.0,5,2,1,45, 200x100m, Tây,750.0,"Phố Giáp Nhị, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Giáp Bát

23/10/2020,/files/properties/2017/6/16/thumbnails/20170616_102404_2141839_0.jpg,8.0,7,2,1,50, ---, Tây Nam,990.0,"Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Xuân La

23/10/2020,/files/properties/2018/9/16/thumbnails/20180916_113131_3475952_0.jpg,5.0,5,22,1,50, 100x100m, Đông Nam,1170.0,"Phố Bồ Đề, Phường Long Biên, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Long Biên

23/10/2020,/files/properties/2019/3/22/thumbnails/20190322_024142_4151463_0.jpg,9.0,8,2,1,33, 9x9m, Đông Nam,700.0,"Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa

23/10/2020,/files/properties/2017/6/24/thumbnails/20170624_100541_2163764_0.jpg,8.0,5,2,1,42, ---, Tây Nam,500.0,"Đường Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 1

23/10/2020,/files/properties/2019/8/5/thumbnails/20190805_060438_4876406_0.jpg,5.0,6,2,1,50, 200x500m, Đông,700.0,"Đường Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Kim Mã

23/10/2020,/files/properties/2020/8/7/thumbnails/06700805-2754-ban-can-ho-chung-cu-ha-noi.jpg,5.0,5,2,1,36, 30x50m, Đông,600.0,"Phố Tôn Thất Tùng, Phường Quang Trung, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Quang Trung

23/10/2020,/files/properties/2020/9/4/thumbnails/20200904_081032_90550_0.jpg,30.0,28,3,1,133, ---, _,3923.5,"Đường Trần Hữu Dực, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 1

23/10/2020,/files/properties/2020/8/27/thumbnails/0ban-cat-lo-can-ho-cao-cap-tan-hoang-minh-36-hoang-cau-92m2-2pn-gia-4-4-ty-0985-878-587.jpg,NULL,2,2,1,92, ---, _,4400.0,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa

23/10/2020,/files/properties/2020/5/22/thumbnails/06205497-1811-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,24,3,1,94, ---, _,5400.0,"Đường Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Giảng Võ

23/10/2020,/files/properties/2020/9/28/thumbnails/07015760-3942-ban-can-ho-chung-cu-ha-noi.jpg,NULL,1,3,NULL,103, ---, _,2400.0,"Đường Hồ Tùng Mậu, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Cổ Nhuế 1

23/10/2020,/files/properties/2020/4/3/thumbnails/06008796-5156-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,29,2,NULL,52, ---, _,1300.0,"Đường Trần Thủ Độ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Hoàng Liệt

23/10/2020,/files/properties/2020/10/21/thumbnails/20201021_080911_589003_0.jpg,NULL,NULL,2,1,60, ---, _,32.0,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Hoàng Văn Thụ

23/10/2020,/files/properties/2020/4/8/thumbnails/20200408_022149_266851_0.jpg,NULL,2,12,NULL,50, ---, _,650.0,"Đường Bắc Thăng Long-Hải Bối, Xã Kim Chung, Huyện Đông Anh, Hà Nội",Huyện Đông Anh,Xã Kim Chung

23/10/2020,/files/properties/2020/8/18/thumbnails/05899202-0901-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,27,2,NULL,53, ---, _,795.0,"Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",Huyện Thanh Trì,Xã Tứ Hiệp

23/10/2020,/files/properties/2020/5/8/thumbnails/06037688-5108-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,20.0,20,2,NULL,1816, 43x43m, _,24600.0,"Đường Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Tương Mai

23/10/2020,/files/properties/default.jpg,8.0,6,15,NULL,100, 6x18m, _,9500.0,"Phố Doãn Kế Thiện, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Mai Dịch

23/10/2020,/files/properties/2020/7/20/thumbnails/06580139-0646-ban-can-ho-chung-cu-quan-cau-giay.jpg,8.0,15,3,NULL,125, 5x25m, Đông Nam,4750.0,"Đường Hoàng Đạo Thúy, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hòa

23/10/2020,/files/properties/2020/8/15/thumbnails/06749619-1548-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,2.0,2,1,NULL,34," 4,13x9m", Đông Nam,3900.0,"Phố Hàng Buồm, Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",Quận Hoàn Kiếm,Phường Hàng Buồm

23/10/2020,/files/properties/2019/8/7/thumbnails/20190807_061337_4889536_0.jpg,6.0,10,1,NULL,50, 5x20m, Tây,700.0,"Đường Phạm Thận Duật, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Mai Dịch

23/10/2020,/files/properties/2020/5/7/thumbnails/05373746-5235-ban-can-ho-chung-cu-quan-ba-dinh-gia-re.jpg,7.0,5,2,NULL,70, 5x14m, Đông Nam,3200.0,"Phố Đội cấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Liễu Giai

23/10/2020,/files/properties/2019/9/26/thumbnails/20190926_020616_5162864_0.jpg,20.0,7,2,NULL,124, 10x12m, _,3830.0,"Đường Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ

23/10/2020,/files/properties/2020/2/19/thumbnails/05472220-1532-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,7.0,12,3,NULL,79, 8x10m, Đông Bắc,2600.0,"Đường Yên Hòa, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Yên Hòa

23/10/2020,/files/properties/2020/9/15/thumbnails/02143799-3223-ban-can-ho-chung-cu-hoan-kiem-chinh-chu.jpg,5.0,1,3,NULL,70, 6x12m, Tây Nam,6000.0,"Phố Phan Bội Châu, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",Quận Hoàn Kiếm,Phường Cửa Nam

23/10/2020,/files/properties/2020/7/23/thumbnails/02698259-4034-ban-can-ho-chung-cu-quan-hai-ba-trung.jpg,2.0,18,2,NULL,69, 6x10m, Nam,2450.0,"Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Vĩnh Tuy

23/10/2020,/files/properties/2018/11/23/thumbnails/20181123_034909_3763270_0.jpg,12.0,2,3,1,62," 7,5x13m", Bắc,8500.0,"Phố Trần Phú, Phường Điện Biên, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Điện Biên

23/10/2020,/files/properties/2017/6/30/thumbnails/20170630_050149_2180721_0.jpg,NULL,NULL,NULL,NULL,57, ---, _,1050.0,"Phố Vương Thừa Vũ, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Trung

23/10/2020,/files/properties/2020/10/6/thumbnails/0mo-ban-chung-cu-mini-vo-chi-cong-xuan-dinh-650tr-890tr-can-o-ngay-oto-do-cua.jpg,NULL,5,2,NULL,36, ---, _,630.0,"Đường Hồ Tây, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Thụy Khuê

23/10/2020,/files/properties/2017/10/2/thumbnails/20171002_044442_2426770_0.jpg,NULL,5,2,NULL,50, ---, _,920.0,"Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Xuân La

23/10/2020,/files/properties/2020/9/7/thumbnails/06875206-0336-ban-can-ho-chung-cu-ha-noi.jpg,10.0,1,3,NULL,138, ---, _,3588.0,"Đường Nguyễn Phong Sắc, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Nghĩa Đô

23/10/2020,/files/properties/2019/7/10/thumbnails/20190710_033424_242462_0.jpg,NULL,3,2,NULL,36, ---, _,850.0,"Đường Hồ Văn Chương, Phường Hàng Bột, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Hàng Bột

23/10/2020,/files/properties/2017/4/26/thumbnails/20170426_061652_2005221_0.jpg,NULL,NULL,NULL,NULL,31, ---, _,620.0,"Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Xuân La

23/10/2020,/files/properties/2020/2/12/thumbnails/05761597-0443-ban-nha-mat-tien-ha-noi-gia-re.jpg,12.0,10,122,1,240, 12x20m, _,45000.0,"Đường Phùng Hưng, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Nguyễn Trãi
